gfx,cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,3904,1536,128,torch.float8_e4m3fn,flydsl,1295,0,7.1422,flydsl_bpreshuflle_32x256x128_F8_F8_B16_1x0x0x1_default,214.94,1776.68,0.0
gfx950,256,3904,1536,1536,torch.float8_e4m3fn,flydsl,725,0,15.8481,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x2x4x2_default,1162.37,1284.0,0.0
gfx950,256,3904,1536,7168,torch.float8_e4m3fn,flydsl,235,0,50.5467,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x0x4x2_default,1700.73,1008.71,0.0
gfx950,256,3904,2048,512,torch.float8_e4m3fn,flydsl,603,0,10.4391,flydsl_bpreshuflle_128x128x128_F8_F8_B16_0x2x4x2_default,784.29,1823.74,0.0
gfx950,256,3904,2176,7168,torch.float8_e4m3fn,flydsl,1000026,0,68.455,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x8,1779.06,884.84,0.0
gfx950,256,3904,2304,1536,torch.float8_e4m3fn,flydsl,1385,0,21.4894,flydsl_bpreshuflle_112x192x256_F8_F8_B16_1x0x4x1_default,1285.85,1280.87,0.0
gfx950,256,3904,3072,512,torch.float8_e4m3fn,flydsl,725,0,13.535,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x2x4x2_default,907.35,2036.05,0.0
gfx950,256,3904,3584,7168,torch.float8_e4m3fn,flydsl,1000035,0,86.1088,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,2329.48,948.31,0.0
gfx950,256,3904,6400,7168,torch.float8_e4m3fn,flydsl,1000034,0,154.3165,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x4,2321.16,802.44,0.0
gfx950,256,3904,7168,768,torch.float8_e4m3fn,flydsl,1739,0,35.1938,flydsl_bpreshuflle_64x256x128_F8_F8_B16_0x2x4x1_default,1221.33,1831.89,0.0
gfx950,256,3904,7168,1024,torch.float8_e4m3fn,flydsl,732,0,40.0834,flydsl_bpreshuflle_224x128x128_F8_F8_B16_1x2x4x2_default,1429.79,1679.14,0.0
gfx950,256,3904,7168,1536,torch.float8_e4m3fn,flydsl,1000034,0,53.4883,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x4,1607.2,1364.3,0.0
gfx950,256,3904,7168,1792,torch.float8_e4m3fn,flydsl,1000031,0,57.14,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,1755.24,1326.72,0.0
gfx950,256,3904,7168,4224,torch.float8_e4m3fn,flydsl,1000035,0,105.0991,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,2249.38,977.51,0.0
gfx950,256,3904,8448,7168,torch.float8_e4m3fn,flydsl,1000035,0,214.2292,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,2207.05,721.2,0.0
gfx950,256,3968,576,7168,torch.float8_e4m3fn,flydsl,658,0,31.8348,flydsl_bpreshuflle_112x128x256_F8_F8_B16_1x2x0x2_default,1029.25,1166.73,0.0
gfx950,256,3968,1536,128,torch.float8_e4m3fn,flydsl,1543,0,7.1236,flydsl_bpreshuflle_32x256x128_F8_F8_B16_1x1x0x1_default,219.03,1810.07,0.0
gfx950,256,3968,1536,1536,torch.float8_e4m3fn,flydsl,483,0,15.2642,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x1x4x2_default,1226.62,1352.44,0.0
gfx950,256,3968,1536,7168,torch.float8_e4m3fn,ck,149,0,51.1223,a8w8_bpreshuffle_256x128x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1709.15,1010.17,0.0
gfx950,256,3968,2048,512,torch.float8_e4m3fn,flydsl,723,0,10.6352,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x2x4x2_default,782.45,1817.84,0.0
gfx950,256,3968,2176,7168,torch.float8_e4m3fn,flydsl,1875,0,69.8471,flydsl_bpreshuflle_112x192x256_F8_F8_B16_1x2x4x1_default,1772.19,877.76,0.0
gfx950,256,3968,2304,1536,torch.float8_e4m3fn,flydsl,702,0,21.4265,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x2x4x2_default,1310.76,1302.98,0.0
gfx950,256,3968,3072,512,torch.float8_e4m3fn,flydsl,235,0,13.6146,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x0x4x2_default,916.83,2055.43,0.0
gfx950,256,3968,3584,7168,torch.float8_e4m3fn,flydsl,1000026,0,87.0834,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x8,2341.17,948.23,0.0
gfx950,256,3968,6400,7168,torch.float8_e4m3fn,flydsl,1000025,0,156.469,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,2326.76,799.57,0.0
gfx950,256,3968,7168,768,torch.float8_e4m3fn,flydsl,723,0,33.7225,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x2x4x2_default,1295.51,1940.48,0.0
gfx950,256,3968,7168,1024,torch.float8_e4m3fn,flydsl,951,0,39.8338,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x3x4x2_default,1462.34,1714.34,0.0
gfx950,256,3968,7168,1536,torch.float8_e4m3fn,flydsl,1000035,0,53.826,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,1623.3,1374.62,0.0
gfx950,256,3968,7168,1792,torch.float8_e4m3fn,flydsl,1000028,0,58.2408,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,1750.29,1319.37,0.0
gfx950,256,3968,7168,4224,torch.float8_e4m3fn,flydsl,1000026,0,106.1401,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x8,2263.83,979.12,0.0
gfx950,256,3968,8448,7168,torch.float8_e4m3fn,flydsl,1207,0,211.8748,flydsl_bpreshuflle_128x256x128_F8_F8_B16_0x0x0x1_default,2268.16,736.48,0.0
gfx950,256,4032,576,7168,torch.float8_e4m3fn,flydsl,515,0,30.2343,flydsl_bpreshuflle_48x192x256_F8_F8_B16_0x2x0x2_default,1101.21,1246.1,0.0
gfx950,256,4032,1536,128,torch.float8_e4m3fn,flydsl,1563,0,7.0905,flydsl_bpreshuflle_96x128x128_F8_F8_B16_1x1x0x1_default,223.6,1847.4,0.0
gfx950,256,4032,1536,1536,torch.float8_e4m3fn,flydsl,1098,0,15.5657,flydsl_bpreshuflle_112x128x256_F8_F8_B16_1x4x0x2_default,1222.26,1345.19,0.0
gfx950,256,4032,1536,7168,torch.float8_e4m3fn,flydsl,235,0,50.2971,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x0x4x2_default,1765.21,1039.78,0.0
gfx950,256,4032,2048,512,torch.float8_e4m3fn,flydsl,603,0,10.6918,flydsl_bpreshuflle_128x128x128_F8_F8_B16_0x2x4x2_default,790.86,1835.8,0.0
gfx950,256,4032,2176,7168,torch.float8_e4m3fn,flydsl,1385,0,69.8889,flydsl_bpreshuflle_112x192x256_F8_F8_B16_1x0x4x1_default,1799.7,887.78,0.0
gfx950,256,4032,2304,1536,torch.float8_e4m3fn,flydsl,1380,0,20.0764,flydsl_bpreshuflle_96x192x256_F8_F8_B16_1x0x4x1_default,1421.47,1410.19,0.0
gfx950,256,4032,3072,512,torch.float8_e4m3fn,flydsl,287,0,13.7249,flydsl_bpreshuflle_96x256x128_F8_F8_B16_0x1x0x2_default,924.13,2069.95,0.0
gfx950,256,4032,3584,7168,torch.float8_e4m3fn,flydsl,1000031,0,87.1623,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,2376.77,957.9,0.0
gfx950,256,4032,6400,7168,torch.float8_e4m3fn,flydsl,1000028,0,155.5083,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,2378.89,812.73,0.0
gfx950,256,4032,7168,768,torch.float8_e4m3fn,flydsl,225,0,32.5485,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x0x4x2_default,1363.89,2040.17,0.0
gfx950,256,4032,7168,1024,torch.float8_e4m3fn,flydsl,1752,0,39.5092,flydsl_bpreshuflle_96x256x256_F8_F8_B16_0x2x4x1_default,1498.13,1753.3,0.0
gfx950,256,4032,7168,1536,torch.float8_e4m3fn,flydsl,727,0,54.6143,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x4x2_default,1625.67,1373.38,0.0
gfx950,256,4032,7168,1792,torch.float8_e4m3fn,flydsl,1000031,0,59.9164,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,1728.78,1299.7,0.0
gfx950,256,4032,7168,4224,torch.float8_e4m3fn,flydsl,1000025,0,106.882,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,2284.38,983.44,0.0
gfx950,256,4032,8448,7168,torch.float8_e4m3fn,ck,158,0,206.0491,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2369.91,764.78,0.0
gfx950,256,4224,7168,1536,torch.float8_e4m3fn,flydsl,715,0,55.3251,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x2x4x2_default,1681.21,1410.81,0.0
gfx950,256,4480,7168,1536,torch.float8_e4m3fn,flydsl,1000028,0,55.9139,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,1764.32,1468.63,0.0
gfx950,256,4608,7168,1536,torch.float8_e4m3fn,flydsl,1000026,0,56.9623,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x8,1781.33,1477.26,0.0
gfx950,256,4736,7168,1536,torch.float8_e4m3fn,flydsl,233,0,67.434,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x0x4x2_default,1546.51,1277.99,0.0
gfx950,256,4992,7168,1536,torch.float8_e4m3fn,flydsl,176,0,65.1172,flydsl_bpreshuflle_160x192x128_F8_F8_B16_1x0x0x2_default,1688.1,1385.86,0.0
gfx950,256,5888,7168,1536,torch.float8_e4m3fn,flydsl,1000025,0,76.2839,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,1699.63,1369.42,0.0
gfx950,256,6016,7168,1536,torch.float8_e4m3fn,flydsl,1000028,0,76.5503,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,1730.53,1391.19,0.0
gfx950,256,6272,7168,1536,torch.float8_e4m3fn,flydsl,1000032,0,78.1383,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x8,1767.51,1414.92,0.0
gfx950,256,6528,7168,1536,torch.float8_e4m3fn,flydsl,1000034,0,80.602,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x4,1783.42,1422.08,0.0
gfx950,256,6784,7168,1536,torch.float8_e4m3fn,flydsl,1000035,0,81.4951,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,1833.05,1456.35,0.0
gfx950,256,6912,7168,1536,torch.float8_e4m3fn,flydsl,1000032,0,80.3336,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x8,1894.64,1502.7,0.0
gfx950,256,7040,7168,1536,torch.float8_e4m3fn,flydsl,481,0,91.3642,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x1x4x2_default,1696.74,1343.51,0.0
gfx950,256,7296,7168,1536,torch.float8_e4m3fn,flydsl,225,0,91.5264,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x0x4x2_default,1755.33,1385.53,0.0
gfx950,256,8064,7168,1536,torch.float8_e4m3fn,flydsl,473,0,98.8112,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x1x4x2_default,1797.06,1406.74,0.0
gfx950,256,8320,7168,1536,torch.float8_e4m3fn,flydsl,1000034,0,102.2337,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x4,1792.04,1399.39,0.0
gfx950,256,8448,7168,1536,torch.float8_e4m3fn,flydsl,473,0,100.5872,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x1x4x2_default,1849.4,1442.5,0.0
gfx950,256,8576,7168,1536,torch.float8_e4m3fn,flydsl,1000026,0,102.1192,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x8,1849.25,1440.75,0.0
gfx950,256,8832,7168,1536,torch.float8_e4m3fn,flydsl,1000025,0,104.8173,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,1855.43,1442.43,0.0
gfx950,256,9088,7168,1536,torch.float8_e4m3fn,flydsl,1000028,0,103.6849,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,1930.07,1497.37,0.0
gfx950,256,9600,7168,1536,torch.float8_e4m3fn,flydsl,225,0,110.0693,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x0x4x2_default,1920.54,1484.35,0.0
gfx950,256,9856,7168,1536,torch.float8_e4m3fn,flydsl,958,0,117.6672,flydsl_bpreshuflle_224x128x128_F8_F8_B16_1x3x4x2_default,1844.44,1423.03,0.0
gfx950,256,10112,7168,1536,torch.float8_e4m3fn,flydsl,1000026,0,122.004,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x8,1825.08,1405.75,0.0
gfx950,256,10368,7168,1536,torch.float8_e4m3fn,flydsl,715,0,120.2462,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x2x4x2_default,1898.64,1460.1,0.0
gfx950,256,10624,7168,1536,torch.float8_e4m3fn,flydsl,1000028,0,124.0468,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,1885.91,1448.12,0.0
gfx950,256,10880,7168,1536,torch.float8_e4m3fn,flydsl,1000026,0,127.1958,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x8,1883.54,1444.21,0.0
gfx950,256,11136,7168,1536,torch.float8_e4m3fn,flydsl,1000025,0,126.9936,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,1930.93,1478.5,0.0
gfx950,256,11392,7168,1536,torch.float8_e4m3fn,flydsl,1000029,0,125.7479,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x8,1994.89,1525.46,0.0
gfx950,256,11904,7168,1536,torch.float8_e4m3fn,flydsl,473,0,137.8603,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x1x4x2_default,1901.4,1450.38,0.0
gfx950,256,12672,7168,1536,torch.float8_e4m3fn,flydsl,225,0,145.9098,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x0x4x2_default,1912.41,1453.91,0.0
gfx950,256,12928,7168,1536,torch.float8_e4m3fn,flydsl,1000032,0,146.7038,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x8,1940.48,1473.74,0.0
gfx950,256,13184,7168,1536,torch.float8_e4m3fn,flydsl,1000032,0,147.8844,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x8,1963.11,1489.45,0.0
gfx950,256,13440,7168,1536,torch.float8_e4m3fn,flydsl,1000035,0,149.7022,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,1976.93,1498.51,0.0
gfx950,256,13696,7168,1536,torch.float8_e4m3fn,flydsl,1000026,0,150.0977,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x8,2009.27,1521.63,0.0
gfx950,256,14208,7168,1536,torch.float8_e4m3fn,flydsl,225,0,158.7311,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x0x4x2_default,1971.02,1490.06,0.0
gfx950,256,14464,7168,1536,torch.float8_e4m3fn,flydsl,1000029,0,165.2582,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x8,1927.28,1455.8,0.0
gfx950,256,14720,7168,1536,torch.float8_e4m3fn,flydsl,1000029,0,167.4458,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x8,1935.77,1461.05,0.0
gfx950,256,14976,7168,1536,torch.float8_e4m3fn,flydsl,715,0,166.5251,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x2x4x2_default,1980.32,1493.52,0.0
gfx950,256,15232,7168,1536,torch.float8_e4m3fn,flydsl,1000025,0,171.2763,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,1958.3,1475.82,0.0002
gfx950,256,15488,7168,1536,torch.float8_e4m3fn,flydsl,1000034,0,174.6294,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x4,1952.98,1470.75,0.0
gfx950,256,15744,7168,1536,torch.float8_e4m3fn,flydsl,473,0,172.9698,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x1x4x2_default,2004.31,1508.35,0.0
gfx950,256,16000,7168,1536,torch.float8_e4m3fn,flydsl,1000034,0,175.6231,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x4,2006.12,1508.7,0.0
gfx950,256,16256,7168,1536,torch.float8_e4m3fn,flydsl,1000031,0,184.4351,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,1940.84,1458.64,0.0
